"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","codebbch_output","masec_n","masecveg","masec_kg_ha","mafeuil_kg_ha","matigestruc_kg_ha","Plant","algorithm"
"maize_BEOU_monocrop",2018-11-12,"mai",1813.09778,4.66814,0,0,0,19.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-12,"mai",1813.44336,4.66525,0,0,0,19.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-13,"mai",1813.09778,4.66814,0,0,0,19.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-13,"mai",1813.44336,4.66525,0,0,0,19.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-14,"mai",1813.09778,4.66814,0,0,0,19,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-14,"mai",1813.44336,4.66525,0,0,0,19,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-15,"mai",1813.09778,4.66814,0,0,0,18.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-15,"mai",1813.44336,4.66525,0,0,0,18.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-16,"mai",1813.09778,4.66814,0,0,0,18.8,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-16,"mai",1813.44336,4.66525,0,0,0,18.8,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-17,"mai",1813.09778,4.66814,0,0,0,17,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-17,"mai",1813.44336,4.66525,0,0,0,17,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-18,"mai",1813.09778,4.66814,0,0,0,14.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-18,"mai",1813.44336,4.66525,0,0,0,14.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-19,"mai",1813.09778,4.66814,0,0,0,16.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-19,"mai",1813.44336,4.66525,0,0,0,16.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-20,"mai",1813.09778,4.66814,0,0,0,14.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-20,"mai",1813.44336,4.66525,0,0,0,14.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-21,"mai",1813.09778,4.66814,0,0,0,14.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-21,"mai",1813.44336,4.66525,0,0,0,14.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-22,"mai",1813.09778,4.66814,0,0,0,17.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-22,"mai",1813.44336,4.66525,0,0,0,17.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-23,"mai",1813.09778,4.66814,0,0,0,17.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-23,"mai",1813.44336,4.66525,0,0,0,17.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-24,"mai",1813.09778,4.66814,0,0,0,17.8,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-24,"mai",1813.44336,4.66525,0,0,0,17.8,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-25,"mai",1813.09778,4.66814,0,0,0,17.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-25,"mai",1813.44336,4.66525,0,0,0,17.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-26,"mai",1813.09778,4.66814,0,0,0,16.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-26,"mai",1813.44336,4.66525,0,0,0,16.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-27,"mai",1813.09778,4.66814,0,0,0,16.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-27,"mai",1813.44336,4.66525,0,0,0,16.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-28,"mai",1813.09778,4.66814,0,0,0,17.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-28,"mai",1813.44336,4.66525,0,0,0,17.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-29,"mai",1813.09778,4.66814,0,0,0,16.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-29,"mai",1813.44336,4.66525,0,0,0,16.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-11-30,"mai",1813.09778,4.66814,0,0,0,17.8,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-11-30,"mai",1813.44336,4.66525,0,0,0,17.8,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-01,"mai",1813.09778,4.66814,0,0,0,15.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-01,"mai",1813.44336,4.66525,0,0,0,15.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-02,"mai",1813.09778,4.66814,0,0,0,17.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-02,"mai",1813.44336,4.66525,0,0,0,17.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-03,"mai",1813.09778,4.66814,0,0,0,18.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-03,"mai",1813.44336,4.66525,0,0,0,18.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-04,"mai",1813.09778,4.66814,0,0,0,17.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-04,"mai",1813.44336,4.66525,0,0,0,17.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-05,"mai",1813.09778,4.66814,0,0,0,16.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-05,"mai",1813.44336,4.66525,0,0,0,16.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-06,"mai",1813.09778,4.66814,0,0,0,17.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-06,"mai",1813.44336,4.66525,0,0,0,17.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-07,"mai",1813.09778,4.66814,0,0,0,17.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-07,"mai",1813.44336,4.66525,0,0,0,17.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-08,"mai",1813.09778,4.66814,0,0,0,17.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-08,"mai",1813.44336,4.66525,0,0,0,17.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-09,"mai",1813.09778,4.66814,0,0,0,17.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-09,"mai",1813.44336,4.66525,0,0,0,17.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-10,"mai",1813.09778,4.66814,0,0,0,17.8,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-10,"mai",1813.44336,4.66525,0,0,0,17.8,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-11,"mai",1813.09778,4.66814,0,0,0,17.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-11,"mai",1813.44336,4.66525,0,0,0,17.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-12,"mai",1813.09778,4.66814,0,0,0,17,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-12,"mai",1813.44336,4.66525,0,0,0,17,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-13,"mai",1813.09778,4.66814,0,0,0,16.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-13,"mai",1813.44336,4.66525,0,0,0,16.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-14,"mai",1813.09778,4.66814,0,0,0,16.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-14,"mai",1813.44336,4.66525,0,0,0,16.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-15,"mai",1813.09778,4.66814,0,0,0,16.7,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-15,"mai",1813.44336,4.66525,0,0,0,16.7,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-16,"mai",1813.09778,4.66814,0,0,0,17.8,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-16,"mai",1813.44336,4.66525,0,0,0,17.8,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-17,"mai",1813.09778,4.66814,0,0,0,17.3,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-17,"mai",1813.44336,4.66525,0,0,0,17.3,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-18,"mai",1813.09778,4.66814,0,0,0,17,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-18,"mai",1813.44336,4.66525,0,0,0,17,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-19,"mai",1813.09778,4.66814,0,0,0,16.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-19,"mai",1813.44336,4.66525,0,0,0,16.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-20,"mai",1813.09778,4.66814,0,0,0,16.5,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-20,"mai",1813.44336,4.66525,0,0,0,16.5,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-21,"mai",1813.09778,4.66814,0,0,0,17.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-21,"mai",1813.44336,4.66525,0,0,0,17.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-22,"mai",1813.09778,4.66814,0,0,0,16.6,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-22,"mai",1813.44336,4.66525,0,0,0,16.6,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-23,"mai",1813.09778,4.66814,0,0,0,17.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-23,"mai",1813.44336,4.66525,0,0,0,17.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-24,"mai",1813.09778,4.66814,0,0,0,17.1,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-24,"mai",1813.44336,4.66525,0,0,0,17.1,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-25,"mai",1813.09778,4.66814,0,0,0,15.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-25,"mai",1813.44336,4.66525,0,0,0,15.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-26,"mai",1813.09778,4.66814,0,0,0,17,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-26,"mai",1813.44336,4.66525,0,0,0,17,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-27,"mai",1813.09778,4.66814,0,0,0,16.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-27,"mai",1813.44336,4.66525,0,0,0,16.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-28,"mai",1813.09778,4.66814,0,0,0,16.4,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-28,"mai",1813.44336,4.66525,0,0,0,16.4,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-29,"mai",1813.09778,4.66814,0,0,0,15.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-29,"mai",1813.44336,4.66525,0,0,0,15.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-30,"mai",1813.09778,4.66814,0,0,0,14.9,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-30,"mai",1813.44336,4.66525,0,0,0,14.9,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"maize_BEOU_monocrop",2018-12-31,"mai",1813.09778,4.66814,0,0,0,15.2,181,210,237,6,1.35398,-1,11.97856,7.63011,11978.56445,1688.37732,501.75977,"plant_1","Beer"
"maize_BEOU_monocrop",2018-12-31,"mai",1813.44336,4.66525,0,0,0,15.2,181,210,237,6,1.37811,-1,11.85262,7.54624,11852.62012,1648.41516,439.68271,"plant_1","2.5D"
"sorghum_monocrop",2018-05-15,"sor",0,0,0,0,0,23.1,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-15,"sor",0,0,0,0,0,23.1,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-16,"sor",0,0,0,0,0,20.7,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-16,"sor",0,0,0,0,0,20.7,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-17,"sor",0,0,0,0,0,20.6,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-17,"sor",0,0,0,0,0,20.6,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-18,"sor",0,0,0,0,0,18.1,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-18,"sor",0,0,0,0,0,18.1,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-19,"sor",0,0,0,0,0,20.8,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-19,"sor",0,0,0,0,0,20.8,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-20,"sor",0,0,0,0,0,19.4,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-20,"sor",0,0,0,0,0,19.4,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-21,"sor",0,0,0,0,0,14.3,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-21,"sor",0,0,0,0,0,14.3,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-22,"sor",0,0,0,0,0,22,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-22,"sor",0,0,0,0,0,22,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-23,"sor",0,0,0,0,0,19.3,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-23,"sor",0,0,0,0,0,19.3,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-24,"sor",0,0,0,0,0,21.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-24,"sor",0,0,0,0,0,21.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-25,"sor",0,0,0,0,0,20.2,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-25,"sor",0,0,0,0,0,20.2,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-26,"sor",0,0,0,0,0,16.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-26,"sor",0,0,0,0,0,16.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-27,"sor",0,0,0,0,0,22,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-27,"sor",0,0,0,0,0,22,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-28,"sor",0,0,0,0,0,15.6,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-28,"sor",0,0,0,0,0,15.6,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-29,"sor",0,0,0,0,0,21.2,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-29,"sor",0,0,0,0,0,21.2,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-30,"sor",0,0,0,0,0,8.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-30,"sor",0,0,0,0,0,8.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-05-31,"sor",0,0,0,0,0,21.4,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-05-31,"sor",0,0,0,0,0,21.4,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-01,"sor",0,0,0,0,0,12,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-01,"sor",0,0,0,0,0,12,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-02,"sor",0,0,0,0,0,22.8,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-02,"sor",0,0,0,0,0,22.8,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-03,"sor",0,0,0,0,0,21.6,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-03,"sor",0,0,0,0,0,21.6,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-04,"sor",0,0,0,0,0,11.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-04,"sor",0,0,0,0,0,11.9,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-05,"sor",0,0,0,0,0,15.5,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-05,"sor",0,0,0,0,0,15.5,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-06,"sor",0,0,0,0,0,17.2,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-06,"sor",0,0,0,0,0,17.2,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-07,"sor",0,0,0,0,0,21,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-07,"sor",0,0,0,0,0,21,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-08,"sor",0,0,0,0,0,23,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-08,"sor",0,0,0,0,0,23,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-09,"sor",0,0,0,0,0,18,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-09,"sor",0,0,0,0,0,18,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
"sorghum_monocrop",2018-06-10,"sor",0,0,0,0,0,10.7,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","2.5D"
"sorghum_monocrop",2018-06-10,"sor",0,0,0,0,0,10.7,181,226,278,6,0,-1,0,0,0,0,0,"plant_1","Beer"
