"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","codebbch_output","masec_n","masecveg","masec_kg_ha","mafeuil_kg_ha","matigestruc_kg_ha","Plant","Dominance","algorithm"
"usm_29",2018-08-05,"sor",537.29889,0.1067,0,0.05823,0.74415,22.9,188,232,282,6.25,0.48317,9,0.0663,0.0663,66.3019,42.67918,22.15029,"sorghum","Principal","2.5D"
"usm_29",2018-08-06,"mai",406.78467,0.04342,0,0.04538,0.24744,18.9,202,233,260,6.25,0.41447,9,0.03768,0.03768,37.68206,17.3666,4.11363,"maize","Associated","Beer"
"usm_29",2018-08-06,"mai",406.94357,0.0435,0,0.04541,0.24792,18.9,202,233,260,6.25,0.41527,9,0.03772,0.03772,37.71959,17.40189,4.12235,"maize","Associated","2.5D"
"usm_29",2018-08-06,"sor",549.52319,0.12073,0,0.06472,0.69008,18.9,188,232,282,6.25,0.4546,9,0.07599,0.07599,75.98914,48.29017,27.69896,"sorghum","Principal","Beer"
"usm_29",2018-08-06,"sor",549.64868,0.12089,0,0.06477,0.69099,18.9,188,232,282,6.25,0.45508,9,0.07602,0.07602,76.02139,48.35736,27.66404,"sorghum","Principal","2.5D"
"usm_29",2018-08-07,"mai",426.89465,0.05453,0,0.05478,0.17589,10.8,202,233,260,6.25,0.29629,9,0.0437,0.0437,43.69735,21.81052,5.22461,"maize","Associated","Beer"
"usm_29",2018-08-07,"mai",427.07025,0.05465,0,0.05487,0.17625,10.8,202,233,260,6.25,0.29691,9,0.04375,0.04375,43.74725,21.85819,5.23642,"maize","Associated","2.5D"
"usm_29",2018-08-07,"sor",562.43707,0.13748,0,0.07294,0.44515,10.8,188,232,282,6.25,0.30088,9,0.08242,0.08242,82.41527,54.99078,27.42449,"sorghum","Principal","Beer"
"usm_29",2018-08-07,"sor",562.57593,0.13769,0,0.07303,0.44578,10.8,188,232,282,6.25,0.30126,9,0.08246,0.08246,82.45556,55.0742,27.38136,"sorghum","Principal","2.5D"
"usm_29",2018-08-08,"mai",444.65466,0.06619,0,0.06652,0.35643,18.2,202,233,260,6.25,0.59585,9,0.05578,0.05578,55.7782,26.47419,6.39053,"maize","Associated","Beer"
"usm_29",2018-08-08,"mai",444.83026,0.06633,0,0.06664,0.35715,18.2,202,233,260,6.25,0.59702,9,0.05585,0.05585,55.85183,26.53046,6.40449,"maize","Associated","2.5D"
"usm_29",2018-08-08,"sor",573.51306,0.15317,0,0.08266,0.8282,18.2,188,232,282,6.25,0.53274,9,0.09379,0.09379,93.79332,61.26995,32.52337,"sorghum","Principal","Beer"
"usm_29",2018-08-08,"sor",573.65192,0.1534,0,0.08278,0.82933,18.2,188,232,282,6.25,0.5334,9,0.09385,0.09385,93.84771,61.3615,32.4862,"sorghum","Principal","2.5D"
"usm_29",2018-08-09,"mai",463.55905,0.08141,0,0.07887,0.50953,21.4,202,233,260,6.25,0.84743,9,0.07292,0.07292,72.92275,32.56437,7.91307,"maize","Associated","Beer"
"usm_29",2018-08-09,"mai",463.84607,0.0817,0,0.079,0.5112,21.4,202,233,260,6.25,0.85015,9,0.07305,0.07305,73.05118,32.67898,7.94162,"maize","Associated","2.5D"
"usm_29",2018-08-09,"sor",585.56049,0.17229,0,0.09199,1.08391,21.4,188,232,282,6.25,0.68125,9,0.10834,0.10834,108.34319,68.91608,39.42711,"sorghum","Principal","Beer"
"usm_29",2018-08-09,"sor",585.78943,0.17271,0,0.09211,1.08636,21.4,188,232,282,6.25,0.68261,9,0.10843,0.10843,108.42673,69.08501,39.34171,"sorghum","Principal","2.5D"
"usm_29",2018-08-10,"mai",484.17337,0.10211,0,0.0944,0.51474,17.5,202,233,260,6.25,0.85797,9,0.09024,0.09024,90.23816,40.84577,9.98342,"maize","Associated","Beer"
"usm_29",2018-08-10,"mai",484.62671,0.10268,0,0.09465,0.51736,17.5,202,233,260,6.25,0.86225,9,0.09045,0.09045,90.45279,41.07284,10.04008,"maize","Associated","2.5D"
"usm_29",2018-08-10,"sor",599.04663,0.19653,0,0.10328,0.99761,17.5,188,232,282,6.25,0.62957,9,0.12179,0.12179,121.78946,78.61098,43.17848,"sorghum","Principal","Beer"
"usm_29",2018-08-10,"sor",599.41058,0.19729,0,0.10351,1.00111,17.5,188,232,282,6.25,0.63062,9,0.1219,0.1219,121.89528,78.91489,42.98038,"sorghum","Principal","2.5D"
"usm_29",2018-08-11,"mai",503.53339,0.12556,0,0.11459,0.47324,13.3,202,233,260,6.25,0.79199,9,0.10619,0.10619,106.19032,50.2231,12.32776,"maize","Associated","Beer"
"usm_29",2018-08-11,"mai",503.99228,0.12624,0,0.11508,0.47557,13.3,202,233,260,6.25,0.79581,9,0.10648,0.10648,106.48153,50.4959,12.39585,"maize","Associated","2.5D"
"usm_29",2018-08-11,"sor",611.56744,0.2214,0,0.11749,0.8411,13.3,188,232,282,6.25,0.5443,9,0.13341,0.13341,133.41446,88.56081,44.85366,"sorghum","Principal","Beer"
"usm_29",2018-08-11,"sor",611.93591,0.22225,0,0.1179,0.84392,13.3,188,232,282,6.25,0.54594,9,0.13356,0.13356,133.55522,88.90029,44.65493,"sorghum","Principal","2.5D"
"usm_29",2018-08-12,"mai",523.39337,0.15484,0,0.13715,0.78329,18.2,202,233,260,6.25,1.29293,9,0.13219,0.13219,132.19189,61.93757,15.25637,"maize","Associated","Beer"
"usm_29",2018-08-12,"mai",523.85229,0.15566,0,0.13773,0.78694,18.2,202,233,260,6.25,1.29874,9,0.1326,0.1326,132.59943,62.26228,15.33744,"maize","Associated","2.5D"
"usm_29",2018-08-12,"sor",624.55084,0.25015,0,0.13233,1.27783,18.2,188,232,282,6.25,0.78253,9,0.15013,0.15013,150.1275,100.05865,50.06886,"sorghum","Principal","Beer"
"usm_29",2018-08-12,"sor",624.91931,0.25108,0,0.1328,1.28192,18.2,188,232,282,6.25,0.78463,9,0.15031,0.15031,150.31314,100.43359,49.87954,"sorghum","Principal","2.5D"
"usm_29",2018-08-13,"mai",542.64758,0.18881,0,0.16445,1.13633,21.9,202,233,260,6.25,1.84653,9,0.16925,0.16925,169.2496,75.52213,18.65251,"maize","Associated","Beer"
"usm_29",2018-08-13,"mai",543.2807,0.19016,0,0.16514,1.14363,21.9,202,233,260,6.25,1.85775,9,0.16988,0.16988,169.88136,76.06518,18.78817,"maize","Associated","2.5D"
"usm_29",2018-08-13,"sor",637.09167,0.28071,0,0.14958,1.67246,21.9,188,232,282,6.25,0.97484,9,0.17095,0.17095,170.94786,112.2854,58.66247,"sorghum","Principal","Beer"
"usm_29",2018-08-13,"sor",637.60333,0.28215,0,0.1501,1.67947,21.9,188,232,282,6.25,0.97773,9,0.1712,0.1712,171.19518,112.86093,58.33425,"sorghum","Principal","2.5D"
"usm_29",2018-08-14,"mai",562.04749,0.22971,0,0.19547,1.2639,20.5,202,233,260,6.25,2.04536,9,0.2102,0.2102,210.2007,91.88239,22.74258,"maize","Associated","Beer"
"usm_29",2018-08-14,"mai",562.76758,0.23153,0,0.19657,1.27258,20.5,202,233,260,6.25,2.05858,9,0.2111,0.2111,211.09569,92.61359,22.92527,"maize","Associated","2.5D"
"usm_29",2018-08-14,"sor",649.80658,0.31486,0,0.16822,1.71313,20.5,188,232,282,6.25,0.99292,9,0.19215,0.19215,192.15434,125.94592,66.20842,"sorghum","Principal","Beer"
"usm_29",2018-08-14,"sor",650.39001,0.31667,0,0.16903,1.72088,20.5,188,232,282,6.25,0.99619,9,0.19247,0.19247,192.47145,126.66628,65.80517,"sorghum","Principal","2.5D"
"usm_29",2018-08-15,"mai",581.80542,0.27934,0,0.23178,0.85346,11.7,202,233,260,6.25,1.41309,9,0.23843,0.23843,238.43259,111.73051,27.70461,"maize","Associated","Beer"
"usm_29",2018-08-15,"mai",582.61841,0.28177,0,0.23323,0.85971,11.7,202,233,260,6.25,1.42305,9,0.23953,0.23953,239.52553,112.7045,27.948,"maize","Associated","2.5D"
"usm_29",2018-08-15,"sor",662.87311,0.35352,0,0.18931,1.06662,11.7,188,232,282,6.25,0.67087,9,0.20648,0.20648,206.48268,141.40691,65.07577,"sorghum","Principal","Beer"
"usm_29",2018-08-15,"sor",663.53351,0.35575,0,0.19033,1.07174,11.7,188,232,282,6.25,0.67342,9,0.20685,0.20685,206.85413,142.30092,64.5532,"sorghum","Principal","2.5D"
"usm_29",2018-08-16,"mai",602.16541,0.33377,2e-05,0.27447,2.02968,24,202,233,260,6.25,3.16702,9,0.30163,0.30163,301.62555,133.50854,33.14912,"maize","Associated","Beer"
"usm_29",2018-08-16,"mai",602.97839,0.33656,2e-05,0.27635,2.04335,24,202,233,260,6.25,3.18617,9,0.3031,0.3031,303.09796,134.62556,33.42827,"maize","Associated","2.5D"
"usm_29",2018-08-16,"sor",676.49731,0.39792,0,0.21348,2.38553,24,188,232,282,6.25,1.25318,9,0.23325,0.23325,233.2478,159.16666,74.08114,"sorghum","Principal","Beer"
"usm_29",2018-08-16,"sor",677.15771,0.40036,0,0.21477,2.39615,24,188,232,282,6.25,1.2568,9,0.2337,0.2337,233.69652,160.14345,73.55307,"sorghum","Principal","2.5D"
"usm_29",2018-08-17,"mai",623.16943,0.40014,2e-05,0.32494,2.13332,21.8,202,233,260,6.25,3.31816,9,0.36768,0.36768,367.67972,160.05783,39.78643,"maize","Associated","Beer"
"usm_29",2018-08-17,"mai",623.98505,0.40335,2e-05,0.32709,2.14657,21.8,202,233,260,6.25,3.33656,9,0.36952,0.36952,369.51547,161.34137,40.10722,"maize","Associated","2.5D"
"usm_29",2018-08-17,"sor",690.71912,0.44891,0,0.24162,2.35502,21.8,188,232,282,6.25,1.23593,9,0.25964,0.25964,259.64444,179.56429,80.08017,"sorghum","Principal","Beer"
"usm_29",2018-08-17,"sor",691.38171,0.45159,0,0.24307,2.36466,21.8,188,232,282,6.25,1.23921,9,0.26016,0.26016,260.16318,180.63434,79.52885,"sorghum","Principal","2.5D"
"usm_29",2018-08-18,"mai",644.85297,0.48051,2e-05,0.38421,1.74764,15.5,202,233,260,6.25,2.77987,9,0.42291,0.42291,422.90649,192.20438,47.82307,"maize","Associated","Beer"
"usm_29",2018-08-18,"mai",645.73462,0.48447,2e-05,0.38666,1.75842,15.5,202,233,260,6.25,2.79558,9,0.42505,0.42505,425.0517,193.7919,48.21985,"maize","Associated","2.5D"
"usm_29",2018-08-18,"sor",705.5733,0.50739,0,0.27449,1.81216,15.5,188,232,282,6.25,1.01817,9,0.28139,0.28139,281.39032,202.95763,78.43268,"sorghum","Principal","Beer"
"usm_29",2018-08-18,"sor",706.29138,0.51056,0,0.27612,1.81944,15.5,188,232,282,6.25,1.02033,9,0.28196,0.28196,281.95505,204.22502,77.73002,"sorghum","Principal","2.5D"
"usm_29",2018-08-19,"mai",664.30725,0.56153,2e-05,0.45315,2.23364,17.7,202,233,260,6.25,3.46766,9,0.4917,0.4917,491.69629,224.54871,55.90916,"maize","Associated","Beer"
"usm_29",2018-08-19,"mai",665.17987,0.5659,2e-05,0.45612,2.24583,17.7,202,233,260,6.25,3.48448,9,0.49417,0.49417,494.17178,226.29771,56.34631,"maize","Associated","2.5D"
"usm_29",2018-08-19,"sor",718.61121,0.56219,0,0.31295,2.19913,17.7,188,232,282,6.25,1.19175,9,0.30684,0.30684,306.84338,224.87682,81.96655,"sorghum","Principal","Beer"
"usm_29",2018-08-19,"sor",719.32172,0.56555,0,0.31492,2.20708,17.7,188,232,282,6.25,1.19472,9,0.30747,0.30747,307.47159,226.22107,81.2505,"sorghum","Principal","2.5D"
"usm_29",2018-08-20,"mai",682.57684,0.64548,0.00036,0.52147,2.85093,20.5,202,233,260,6.25,4.28612,9,0.57659,0.57659,576.5871,258.22617,64.32852,"maize","Associated","Beer"
"usm_29",2018-08-20,"mai",683.40192,0.65001,0.00036,0.52467,2.8641,20.5,202,233,260,6.25,4.30299,9,0.57939,0.57939,579.3924,260.03558,64.78077,"maize","Associated","2.5D"
"usm_29",2018-08-20,"sor",730.70203,0.59401,0,0.35042,2.59861,20.5,188,232,282,6.25,3.41751,35,0.37983,0.37983,379.83362,237.60336,94.69309,"sorghum","Principal","Beer"
"usm_29",2018-08-20,"sor",731.37219,0.59745,0,0.35257,2.60742,20.5,188,232,282,6.25,3.42607,35,0.38064,0.38064,380.64462,238.97932,94.00876,"sorghum","Principal","2.5D"
"usm_29",2018-08-21,"mai",702.61176,0.74095,0.00083,0.59071,2.09007,13.6,202,233,260,6.25,3.92627,35,0.65417,0.65417,654.17303,296.54697,73.90872,"maize","Associated","Beer"
"usm_29",2018-08-21,"mai",703.38934,0.74522,0.00083,0.59395,2.09733,13.6,202,233,260,6.25,3.93882,35,0.65722,0.65722,657.22241,298.25534,74.33572,"maize","Associated","2.5D"
"usm_29",2018-08-21,"sor",744.34766,0.63758,0,0.38846,1.77549,13.6,188,232,282,6.25,2.44795,35,0.43212,0.43212,432.11624,255.03349,112.12322,"sorghum","Principal","Beer"
"usm_29",2018-08-21,"sor",744.97736,0.64088,0,0.39066,1.7807,13.6,188,232,282,6.25,2.45501,35,0.43308,0.43308,433.07797,256.3522,111.38165,"sorghum","Principal","2.5D"
"usm_29",2018-08-22,"mai",722.17578,0.84154,0.00148,0.67147,2.19182,13.1,202,233,260,6.25,4.10537,35,0.73517,0.73517,735.16718,336.94257,84.00762,"maize","Associated","Beer"
"usm_29",2018-08-22,"mai",722.93744,0.84571,0.00148,0.67469,0.81667,13.1,202,233,260,6.25,1.62387,35,0.68926,0.68926,689.25787,338.61176,84.42481,"maize","Associated","2.5D"
"usm_29",2018-08-22,"sor",757.65009,0.68156,0,0.43537,1.75267,13.1,188,232,282,6.25,2.42414,35,0.48389,0.48389,483.89032,272.62347,129.71321,"sorghum","Principal","Beer"
"usm_29",2018-08-22,"sor",758.26617,0.6848,0,0.43763,0.37943,13.1,188,232,282,6.25,0.56483,35,0.44514,0.44514,445.14148,273.9201,128.94955,"sorghum","Principal","2.5D"
"usm_29",2018-08-23,"mai",741.39203,0.94733,0.00234,0.75405,3.13901,17.4,202,233,260,6.25,5.63855,35,0.84625,0.84625,846.24646,379.54016,94.65703,"maize","Associated","Beer"
"usm_29",2018-08-23,"mai",742.04742,0.90892,0.00234,0.75732,1.30828,17.4,202,233,260,6.25,2.54875,35,0.73951,0.73951,739.5141,364.177,90.81612,"maize","Associated","2.5D"
"usm_29",2018-08-23,"sor",770.71185,0.72616,0,0.48528,2.37588,17.4,188,232,282,6.25,3.17372,35,0.55167,0.55167,551.67365,290.46472,147.55446,"sorghum","Principal","Beer"
"usm_29",2018-08-23,"sor",771.23676,0.69974,0,0.4877,0.57544,17.4,188,232,282,6.25,0.84828,35,0.46315,0.46315,463.14612,279.8956,134.92502,"sorghum","Principal","2.5D"
"usm_29",2018-08-24,"mai",761.6629,1.0678,0.00313,0.83736,4.44498,22.9,202,233,260,6.25,7.51023,35,0.99394,0.99394,993.94116,427.95474,106.76067,"maize","Associated","Beer"
"usm_29",2018-08-24,"mai",762.00549,1.00864,0.00313,0.84023,2.07435,22.9,202,233,260,6.25,3.91081,35,0.81657,0.81657,816.57031,404.29285,100.84509,"maize","Associated","2.5D"
"usm_29",2018-08-24,"sor",784.73962,0.77599,0,0.53841,3.18586,22.9,188,232,282,6.25,4.04004,35,0.63796,0.63796,637.95966,310.39478,167.4845,"sorghum","Principal","Beer"
"usm_29",2018-08-24,"sor",784.99487,0.72204,0,0.54063,0.85417,22.9,188,232,282,6.25,1.23759,35,0.4893,0.4893,489.30328,288.81668,143.84615,"sorghum","Principal","2.5D"
"usm_29",2018-08-25,"mai",783.85608,1.21004,0.00424,0.92597,4.42326,21.2,202,233,260,6.25,3.86652,35,1.14107,1.14107,1141.073,485.20074,121.07217,"maize","Associated","Beer"
"usm_29",2018-08-25,"mai",783.86847,1.14823,0.00424,0.92746,2.2633,21.2,202,233,260,6.25,4.23558,35,0.89994,0.89994,899.93835,460.47812,114.89141,"maize","Associated","2.5D"
"usm_29",2018-08-25,"sor",800.46216,0.75444,0,0.6012,0.85778,21.2,188,232,282,6.25,1.21934,35,0.51483,0.51483,514.83356,301.77679,156.80621,"sorghum","Principal","2.5D"
"usm_29",2018-08-25,"sor",800.4928,0.83446,0,0.60003,3.00251,21.2,188,232,282,6.25,2.30038,35,0.71842,0.71842,718.41522,333.78442,190.87416,"sorghum","Principal","Beer"
"usm_29",2018-08-26,"mai",803.53143,1.27899,0.00544,1.02177,0.9599,7.9,202,233,260,6.25,1.9034,35,0.93736,0.93736,937.36462,513.12109,128.05214,"maize","Associated","2.5D"
"usm_29",2018-08-26,"mai",803.82318,1.34343,0.00544,1.02172,1.73833,7.9,202,233,260,6.25,1.64112,35,1.20661,1.20661,1206.61267,538.8988,134.49669,"maize","Associated","Beer"
"usm_29",2018-08-26,"sor",814.08337,0.78596,0,0.67463,0.34176,7.9,188,232,282,6.25,0.50909,35,0.52488,0.52488,524.87756,314.38345,169.41289,"sorghum","Principal","2.5D"
"usm_29",2018-08-26,"sor",814.37842,0.88715,0,0.67478,1.1321,7.9,188,232,282,6.25,0.94126,35,0.75296,0.75296,752.96484,354.85934,211.94908,"sorghum","Principal","Beer"
"usm_29",2018-08-27,"mai",819.89142,1.35211,0.00717,1.10376,2.33905,17.1,202,233,260,6.25,4.32281,35,1.02233,1.02233,1022.32776,542.9115,135.49974,"maize","Associated","2.5D"
"usm_29",2018-08-27,"mai",820.18317,1.45361,0.00717,1.10495,3.90161,17.1,202,233,260,6.25,3.23556,35,1.33836,1.33836,1338.35913,583.50812,145.64902,"maize","Associated","Beer"
"usm_29",2018-08-27,"sor",824.87872,0.79846,0,0.74378,0.80823,17.1,188,232,282,6.25,1.13294,35,0.5482,0.5482,548.19873,319.38208,174.4115,"sorghum","Principal","2.5D"
"usm_29",2018-08-27,"sor",825.17377,0.92817,0,0.74533,2.46509,17.1,188,232,282,6.25,1.80321,35,0.82045,0.82045,820.44977,371.26727,228.35699,"sorghum","Principal","Beer"
"usm_29",2018-08-28,"mai",839.40002,1.49221,0.00905,1.16891,1.1781,7.8,202,233,260,6.25,1.21303,35,1.06784,1.06784,1067.83679,599.50958,149.64928,"maize","Associated","2.5D"
"usm_29",2018-08-28,"mai",839.94836,1.59618,0.00905,1.17004,1.8648,7.8,202,233,260,6.25,1.65669,35,1.40828,1.40828,1408.2771,641.09363,160.04538,"maize","Associated","Beer"
"usm_29",2018-08-28,"sor",838.48273,0.82755,0,0.80139,0.38397,7.8,188,232,282,6.25,0.35334,35,0.55946,0.55946,559.45898,331.01862,186.04807,"sorghum","Principal","2.5D"
"usm_29",2018-08-28,"sor",839.00281,0.98316,0,0.803,1.13287,7.8,188,232,282,6.25,0.89204,35,0.85505,0.85505,855.05182,393.26279,250.35251,"sorghum","Principal","Beer"
"usm_29",2018-08-29,"mai",856.26001,1.58078,0.01151,1.242,2.3466,14.2,202,233,260,6.25,2.25386,35,1.15351,1.15351,1153.51282,635.68323,158.69269,"maize","Associated","2.5D"
"usm_29",2018-08-29,"mai",856.80835,1.71851,0.0115,1.24398,3.49731,14.2,202,233,260,6.25,2.81894,35,1.52935,1.52935,1529.34583,690.77545,172.46585,"maize","Associated","Beer"
"usm_29",2018-08-29,"sor",849.81213,0.84126,0,0.8772,0.74283,14.2,188,232,282,6.25,0.64592,35,0.58081,0.58081,580.81232,336.50357,191.533,"sorghum","Principal","2.5D"
"usm_29",2018-08-29,"sor",850.33221,1.02641,0,0.88016,2.06681,14.2,188,232,282,6.25,1.48517,35,0.91368,0.91368,913.6781,410.56381,267.65356,"sorghum","Principal","Beer"
"usm_29",2018-08-30,"mai",875.91504,1.7308,0.01442,1.30058,3.63195,20.1,202,233,260,6.25,3.2262,35,1.27908,1.27908,1279.0752,696.56769,173.9138,"maize","Associated","2.5D"
"usm_29",2018-08-30,"mai",876.66144,1.87063,0.01441,1.30241,5.13937,20.1,202,233,260,6.25,3.73172,35,1.69421,1.69421,1694.21216,752.49567,187.89589,"maize","Associated","Beer"
"usm_29",2018-08-30,"sor",863.66333,0.86795,0,0.94275,1.10353,20.1,188,232,282,6.25,0.93966,35,0.61321,0.61321,613.21332,347.18121,202.21063,"sorghum","Principal","2.5D"
"usm_29",2018-08-30,"sor",864.35864,1.08467,0,0.9458,2.93898,20.1,188,232,282,6.25,1.99413,35,0.99465,0.99465,994.65234,433.86957,290.95929,"sorghum","Principal","Beer"
"usm_29",2018-08-31,"mai",895.23108,1.88153,0.01807,1.36304,2.04131,10.4,202,233,260,6.25,1.88928,35,1.35502,1.35502,1355.01538,757.96277,189.26257,"maize","Associated","2.5D"
"usm_29",2018-08-31,"mai",896.19434,2.02367,0.01806,1.36528,2.73704,10.4,202,233,260,6.25,2.15563,35,1.79289,1.79289,1792.88635,814.81525,203.47578,"maize","Associated","Beer"
"usm_29",2018-08-31,"sor",877.27289,0.90795,0,1.02536,0.60255,10.4,188,232,282,6.25,0.51023,35,0.63045,0.63045,630.44672,363.17947,218.20891,"sorghum","Principal","2.5D"
"usm_29",2018-08-31,"sor",878.16083,1.14317,0,1.02957,1.52539,10.4,188,232,282,6.25,1.08471,35,1.04029,1.04029,1040.28931,457.2688,314.35852,"sorghum","Principal","Beer"
"usm_29",2018-09-01,"mai",912.24109,2.01392,0.02251,1.41812,4.11197,19.7,202,233,260,6.25,3.38157,35,1.49338,1.49338,1493.37744,812.21075,202.82457,"maize","Associated","2.5D"
"usm_29",2018-09-01,"mai",913.29077,2.15716,0.02248,1.4207,5.28891,19.7,202,233,260,6.25,3.59591,35,1.9607,1.9607,1960.70496,869.5014,217.14734,"maize","Associated","Beer"
"usm_29",2018-09-01,"sor",888.88293,0.92943,0,1.10856,1.19433,19.7,188,232,282,6.25,0.94208,35,0.66421,0.66421,664.20831,371.77097,226.80042,"sorghum","Principal","2.5D"
"usm_29",2018-09-01,"sor",889.84796,1.19287,0,1.11405,2.89214,19.7,188,232,282,6.25,1.83177,35,1.11886,1.11886,1118.8623,477.1496,334.23932,"sorghum","Principal","Beer"
"usm_29",2018-09-02,"mai",932.41766,2.17744,0.02852,1.46147,3.01281,13.5,202,233,260,6.25,2.54161,35,1.60062,1.60062,1600.61963,879.5213,219.65221,"maize","Associated","2.5D"
"usm_29",2018-09-02,"mai",933.65601,2.32282,0.02849,1.46399,3.72012,13.5,202,233,260,6.25,2.66079,35,2.08877,2.08877,2088.77319,937.66113,234.18726,"maize","Associated","Beer"
"usm_29",2018-09-02,"sor",903.38055,0.97174,0,1.18059,0.85298,13.5,188,232,282,6.25,0.67452,35,0.68879,0.68879,688.78546,388.69443,243.72388,"sorghum","Principal","2.5D"
"usm_29",2018-09-02,"sor",904.51459,1.25755,0,1.1866,1.98583,13.5,188,232,282,6.25,1.30367,35,1.17654,1.17654,1176.53503,503.02087,360.1106,"sorghum","Principal","Beer"
"usm_29",2018-09-03,"mai",951.62769,2.33471,0.03484,1.50687,4.37573,18.7,202,233,260,6.25,3.38261,35,1.74651,1.74651,1746.51428,944.26178,235.83733,"maize","Associated","2.5D"
"usm_29",2018-09-03,"mai",953.01349,2.48181,0.0348,1.50945,5.24646,18.7,202,233,260,6.25,3.40285,35,2.25615,2.25615,2256.14575,1003.09564,250.54588,"maize","Associated","Beer"
"usm_29",2018-09-03,"sor",917.07001,1.00201,0,1.27113,1.23661,18.7,188,232,282,6.25,0.9393,35,0.72408,0.72408,724.07794,400.80231,255.83173,"sorghum","Principal","2.5D"
"usm_29",2018-09-03,"sor",918.33679,1.31928,0,1.27821,2.75276,18.7,188,232,282,6.25,1.69893,35,1.25334,1.25334,1253.33984,527.71368,384.80338,"sorghum","Principal","Beer"
"usm_29",2018-09-04,"mai",972.13098,2.50499,0.0435,1.54437,5.40344,22.2,202,233,260,6.25,3.85402,35,1.91749,1.91749,1917.49231,1014.94946,253.50922,"maize","Associated","2.5D"
"usm_29",2018-09-04,"mai",973.67133,2.65396,0.04342,1.54687,6.34291,22.2,202,233,260,6.25,3.77804,35,2.447,2.447,2446.99756,1074.51294,268.40021,"maize","Associated","Beer"
"usm_29",2018-09-04,"sor",931.98657,1.04619,0,1.35643,1.53698,22.2,188,232,282,6.25,1.11007,35,0.76745,0.76745,767.45056,418.47482,273.50427,"sorghum","Principal","2.5D"
"usm_29",2018-09-04,"sor",933.39307,1.38807,0,1.36428,3.27112,22.2,188,232,282,6.25,1.89284,35,1.34123,1.34123,1341.22498,555.22717,412.31689,"sorghum","Principal","Beer"
"usm_29",2018-09-05,"mai",991.96893,2.66885,0.05465,1.57876,5.79242,19.1,202,233,260,6.25,3.92479,35,2.09705,2.09705,2097.05298,1084.01514,270.77563,"maize","Associated","2.5D"
"usm_29",2018-09-05,"mai",993.68176,2.81984,0.05453,1.58112,5.5297,19.1,202,233,260,6.25,3.34492,35,2.62082,2.62082,2620.81641,1144.37354,285.86536,"maize","Associated","Beer"
"usm_29",2018-09-05,"sor",946.36243,1.20978,0,1.44823,2.53675,19.1,188,232,282,6.25,1.70228,35,0.92946,0.92946,929.45648,483.91098,338.9404,"sorghum","Principal","2.5D"
"usm_29",2018-09-05,"sor",947.92548,1.45528,0,1.45679,2.81611,19.1,188,232,282,6.25,1.63525,35,1.41933,1.41933,1419.32764,582.11371,439.2034,"sorghum","Principal","Beer"
"usm_29",2018-09-06,"mai",1012.13599,2.83763,0.06633,1.60705,6.92057,23,202,233,260,6.25,4.21601,35,2.29868,2.29868,2298.67578,1154.96851,288.51398,"maize","Associated","2.5D"
"usm_29",2018-09-06,"mai",1014.06714,2.99108,0.06619,1.60929,6.7414,23,202,233,260,6.25,3.72808,35,2.81922,2.81922,2819.21655,1216.31714,303.85129,"maize","Associated","Beer"
"usm_29",2018-09-06,"sor",961.09888,1.27875,0,1.53468,3.07546,23,188,232,282,6.25,1.90895,35,1.01336,1.01336,1013.36469,511.4982,366.52765,"sorghum","Principal","2.5D"
"usm_29",2018-09-06,"sor",962.86096,1.52545,0,1.54393,3.39225,23,188,232,282,6.25,1.85335,35,1.50998,1.50998,1509.98108,610.17841,467.26813,"sorghum","Principal","Beer"
"usm_29",2018-09-07,"mai",1031.6759,2.99828,0.0817,1.63139,6.07306,20,202,233,260,6.25,3.75045,35,2.48412,2.48412,2484.11792,1223.7002,305.6969,"maize","Associated","2.5D"
"usm_29",2018-09-07,"mai",1033.88477,3.15493,0.08141,1.63351,5.91538,20,202,233,260,6.25,3.33669,35,3.00139,3.00139,3001.38623,1286.28882,321.34421,"maize","Associated","Beer"
"usm_29",2018-09-07,"sor",975.32324,1.34594,0,1.62042,2.69056,20,188,232,282,6.25,1.65725,35,1.08868,1.08868,1088.67993,538.37769,393.40714,"sorghum","Principal","2.5D"
"usm_29",2018-09-07,"sor",977.33954,1.59413,0,1.63044,2.95114,20,188,232,282,6.25,1.61941,35,1.59124,1.59124,1591.24316,637.65167,494.74142,"sorghum","Principal","Beer"
"usm_29",2018-09-08,"mai",1053.26062,3.17574,0.10268,1.65126,5.58281,18.2,202,233,260,6.25,3.44136,35,2.65912,2.65912,2659.11597,1301.19373,325.07028,"maize","Associated","2.5D"
"usm_29",2018-09-08,"mai",1055.69421,3.33521,0.10211,1.65329,5.4371,18.2,202,233,260,6.25,3.07766,35,3.17313,3.17313,3173.12671,1364.80627,340.97354,"maize","Associated","Beer"
"usm_29",2018-09-08,"sor",991.48663,1.42391,0,1.69971,2.46649,18.2,188,232,282,6.25,1.47284,35,1.15752,1.15752,1157.51794,569.56226,424.59171,"sorghum","Principal","2.5D"
"usm_29",2018-09-08,"sor",993.70953,1.67337,0,1.71064,2.68955,18.2,188,232,282,6.25,1.44007,35,1.6651,1.6651,1665.10266,669.34991,526.4397,"sorghum","Principal","Beer"
